path,result_root,model,split,seed,recorder_id,best_epoch,valid_best_ICIR,IC_mean,IC_std,ICIR,RankIC_mean,RankIC_std,RankICIR,annual_return,annual_vol,sharpe,max_drawdown,turnover,n_days
tables/seed100_gpu_fdg/fdg_skip32_csi300_recent_seed99.json,seed100_gpu_fdg,fdg_skip32,recent,99,,4,0.38019938737161146,0.03921881836023825,0.11707185532218026,0.33499783745895684,0.014215607550214964,,0.11708595156747381,0.22510899797570527,0.22705930501998198,1.0077913809821641,-0.2889918390900682,0.6271190211345944,
tables/seed100_gpu_fdg/fdg_skip32_csi300_recent_seed999.json,seed100_gpu_fdg,fdg_skip32,recent,999,,13,0.40155601388834916,0.040140607775441345,0.11793270350858365,0.3403687576153949,0.018904700330498098,,0.17289485561619877,0.2441304051558657,0.24294574072974767,1.020768059562468,-0.3629609873913433,0.6483870967741939,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed0.json,seed100_gpu_fdg,fdg_skip32_random,official,0,,28,0.5975106001183612,0.05677832408876262,0.11555162450668692,0.49136759722038253,0.04601553020934277,,0.45159055946949156,0.547653746051217,0.25319291011629336,1.853274161707466,-0.2101658639806645,0.6462227324913896,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed1.json,seed100_gpu_fdg,fdg_skip32_random,official,1,,16,0.6176868240343713,0.05801955634347245,0.112320515129917,0.516553510072166,0.04714236016338044,,0.4257177731759104,0.5376859768022475,0.25569205970699804,1.812543172684357,-0.19791044086776766,0.6427095292766938,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed10.json,seed100_gpu_fdg,fdg_skip32_random,official,10,,22,0.5881972458186163,0.06537578809349348,0.11284778457140489,0.5793271736949934,0.047810000231020444,,0.4464295761323186,0.4991482126495137,0.2562639945705053,1.7099172426940694,-0.2134235058160554,0.6576119402985078,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed100.json,seed100_gpu_fdg,fdg_skip32_random,official,100,,19,0.5994272625257737,0.06687506686339165,0.11169952270640349,0.5987050368976898,0.044642442592484115,,0.44147525279375854,0.47745911606823976,0.24565931540460684,1.7133826130214533,-0.24715152588639455,0.615338691159587,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed11.json,seed100_gpu_fdg,fdg_skip32_random,official,11,,22,0.5957341025425553,0.059167193006419115,0.11400032670917239,0.5190089775563649,0.052877900484111735,,0.49123940024266954,0.5227631813162676,0.24865021497425643,1.8174739819053616,-0.20474249371614284,0.6615614236509761,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed111.json,seed100_gpu_fdg,fdg_skip32_random,official,111,,26,0.5923930288346679,0.05428765018633604,0.11153074597815282,0.48675053421565173,0.0458071521051155,,0.4609341021700616,0.4795091938891949,0.24803088538048002,1.7049044017218897,-0.21607319653001011,0.6526521239954078,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed12.json,seed100_gpu_fdg,fdg_skip32_random,official,12,,13,0.5891583108062843,0.06363589773581138,0.12028074249757763,0.5290613976472,0.04857004903038062,,0.4062414971016866,0.5640244917253818,0.26131477311985185,1.8442895522507634,-0.2281281782972021,0.5945579793340992,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed123.json,seed100_gpu_fdg,fdg_skip32_random,official,123,,20,0.5629643431382333,0.05217388815598091,0.12349279311557587,0.4224852871142999,0.046945298490275955,,0.4336726201131993,0.44104261640369025,0.25129763594051463,1.5810788086333187,-0.21481069382070017,0.6622043628013782,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed128.json,seed100_gpu_fdg,fdg_skip32_random,official,128,,18,0.614097766315505,0.06177621937302113,0.11218928684192322,0.5506427673443095,0.04392634960733489,,0.4223320521506994,0.5586488662052078,0.2538960554740477,1.8768587124161253,-0.24869618299767726,0.6677152698048224,
