,factor_00,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29,factor_30,factor_31
sh600196,0.008509365521704037,0.09291278234656082,0.0047291826408689215,0.004420747479146453,0.0007585910869535521,0.0032090802647092936,0.2949090543832213,0.0014590262643537728,0.005289456669239002,0.00695817558556298,0.0013409017652063079,0.011616568602107316,0.003479696808728526,0.004063995180812474,0.004128391872515552,0.002215236452364216,0.014185471010743514,0.005379000839186808,0.0010471855612235782,0.005776160447341805,0.01291462309682494,0.0719770243523028,0.007032185167567577,0.008130831573779126,0.0022328148162056964,0.3605331722927959,0.048843840837543784,0.0010147120481247961,0.002515018056099588,0.002223907223269832,0.0025702098353796473,0.003623589162024231
sh600208,0.007613483644919506,0.05152495102789269,0.005236497577218377,0.006718226066493658,0.0007593282260894124,0.0023347284714260934,0.2961880290331332,0.0016713106119313004,0.005132806204580456,0.00592629503393504,0.0008672246454211495,0.011934115043460194,0.002484419434581496,0.003384518990257731,0.002017135428146793,0.0014733008246085452,0.02383103199905484,0.0020867464350134662,0.001388053135913865,0.005570543086874059,0.0053356732128604836,0.07212093034845872,0.008860492486628485,0.0030295241892338855,0.0016462365117260692,0.4033801034467349,0.05361424546265941,0.0010826248829074027,0.0019146067419412514,0.003016036428486431,0.003898791500779137,0.003957991554055758
sh600210,0.005985400862248608,0.034938408176160986,0.004308177443627413,0.003489707396539951,0.00062187353539174,0.0019453452451360814,0.2364134674484898,0.001298785227500064,0.006306624441015088,0.003864704310547991,0.001056008286756015,0.011673534662367022,0.0025430257435705116,0.002233723386664053,0.0023569905898434725,0.0013504144931255283,0.024452619039878613,0.0034812608288158605,0.0010653484024269824,0.006081167308265299,0.018843374002241814,0.050102282395444106,0.011752638716539181,0.0059759449941380405,0.001320657211327024,0.5043189789565196,0.04149507462064333,0.0017543071732473937,0.0021261608311195033,0.0020780292144676653,0.0025676896795450376,0.0021982711273631286
sh600216,0.00584483793095286,0.045054758217903085,0.004446245771606721,0.005242972412684475,0.0010835090381714882,0.0023543295234058326,0.22033117541070527,0.001578121856117504,0.006437240964440721,0.007410605499604957,0.001213978924187668,0.011545836876139444,0.004423747400756826,0.0044711916087832775,0.004041117143014842,0.0017497696235303163,0.026805760737960423,0.004343308232332675,0.0011167908017261355,0.007520696044366709,0.010737261031074022,0.05478210167418034,0.01014067077066217,0.005804875730454,0.0031645485765759156,0.49952661917101737,0.035748589551824646,0.0011977831298498117,0.002392539466232307,0.002423867934998572,0.0035044046321558754,0.0035607411354646483
sh600219,0.008788426426246889,0.05867372716616432,0.00429373301147291,0.003174110788344937,0.0003248731831037407,0.0021632844620443287,0.23285122396798175,0.0010628441272500717,0.00443922906588975,0.0057090051774886675,0.0009076354463136385,0.011272276316770384,0.0017234005559542808,0.004126600890785036,0.0024335652435410657,0.0016321335881430087,0.02242829009899216,0.002148321335312385,0.0007693415495014588,0.0037025322463364587,0.007932570276484571,0.05317374725994433,0.004515398881586065,0.004155970012758248,0.0017560480347660321,0.5240904933812466,0.022940824128494155,0.0010182634619689188,0.0014651335972727959,0.0021048277431639424,0.002103374564974183,0.0021187927364888443
sh600220,0.008604835955533722,0.021969257758922195,0.0069535450896567675,0.0036550498203182925,0.00044937067441176926,0.004584804916646407,0.2597913296638021,0.0013253201258440425,0.00483485747306535,0.004084584410402607,0.001259166720355465,0.012295336318713547,0.002791112599168763,0.004723395328994164,0.0021909286394643196,0.0041013102891882675,0.023210060929116972,0.03549709014579103,0.0008818123543463007,0.006667122841054101,0.010703805993490842,0.037977290434781985,0.008577845923932332,0.0024752000104393294,0.0021155751153482893,0.46265763498204465,0.04944244952534376,0.001937743840261946,0.005362932487810431,0.00319692315770953,0.0040605920266866295,0.0016217166785411836
sh600221,0.006940150110598023,0.03766453895085877,0.0011543045353787675,0.0027751786087632825,0.0002157763841413519,0.00151762833875342,0.38028065230490754,0.0009086187651436442,0.0029305154180680267,0.006540158100916452,0.000444092254079871,0.007225247883293313,0.0008109382669592525,0.0017753109830760205,0.000917079454692629,0.0012138170842153396,0.027239180033287604,0.0013035424860097541,0.0006099446219707337,0.0037038513978356435,0.004547108093019762,0.07884672524237625,0.012957189437770463,0.0023356349110315133,0.0014959860865415041,0.3691525634927585,0.031845330792225957,0.00497761835333779,0.001513465503287112,0.002375431287341117,0.003033402409726345,0.0007490194529253495
sh600233,0.006183380047219389,0.04979906364707763,0.0026896670179872863,0.002546121830253463,0.0002226934436581005,0.0008924976559685988,0.1965677326953093,0.0008663036854698315,0.004419451663037501,0.005572581470794892,0.0005981977150489536,0.015000992279864383,0.0016171360765055967,0.0020524878197295286,0.0024735776435569363,0.0013687830792274902,0.024553670496628287,0.0032071561061825663,0.00044197995310226693,0.0030635160443893833,0.010704803090731397,0.034446975181138026,0.0063087552875173885,0.007207983403469949,0.0021851333004143077,0.5884058109676222,0.020874547650631636,0.0005667301260817233,0.0012612726330188501,0.001009052584320399,0.0015334436506415365,0.0013585028833545396
sh600236,0.006753168439618015,0.04212263523781759,0.0028743346028857622,0.0021954149535150145,0.0006294597437169632,0.0013768713169926279,0.27004995727070935,0.000799480874790948,0.005128921137578017,0.005809879809808588,0.0010719490068801139,0.008852971108235451,0.002765343813198199,0.002537708043287311,0.0023324451113124773,0.0012532190569125368,0.02169318215653621,0.001495983697577039,0.0007058858336608099,0.0069612541178416115,0.004792417063743646,0.05374864113784049,0.007900701229903221,0.002954491441287061,0.003183955169195986,0.49711339024337664,0.03413659132203221,0.0006922468076950654,0.0010800960307459288,0.0028664249735002065,0.0017971781356222543,0.0023238001340510394
sh600239,0.0041220131382945025,0.02567733682292234,0.002523525679901789,0.004595539085913722,0.00037616118576187704,0.003629606308934148,0.29358847442964736,0.001264516929659004,0.004185404508212399,0.0029623113253548082,0.0007071722806028207,0.016793451993541892,0.002734361771650446,0.0036392998214724074,0.0017559509959591034,0.0021216932913672294,0.04064843046388506,0.01540669189025962,0.0006014182265479803,0.007238838500843328,0.011253175596458699,0.04001997451109741,0.004038829444232776,0.00104641651811682,0.0015273649941927013,0.4335700112045226,0.054196724426265705,0.002614896136330081,0.0035856303743049757,0.004557739331035323,0.006717968231643279,0.0022990747180850137
sh600246,0.001793454493050622,0.014254764672618091,0.00898540819767744,0.006980074366336317,0.00031655299152451706,0.004126225292798864,0.13825653323833859,0.0014236991871929097,0.006256967067991129,0.0016721459649964205,0.0011398538359580627,0.06696199476856714,0.004301656651022563,0.01007120066250283,0.0014804323819481372,0.011791944583201529,0.033310803247925395,0.0612965910836278,0.0005774764381979957,0.007312901373719925,0.019409306641474534,0.01025418008067233,0.003603491309589408,0.016607600768466322,0.0024880882828735074,0.4972037316608694,0.05010393632418783,0.0029931515212623812,0.004380192218400417,0.005613200052759678,0.0035502259198922467,0.001482213493418927
sh600251,0.009965781840542365,0.03997372353789011,0.004402182780239477,0.0026043379791043796,0.0006413334465487988,0.002090843550155292,0.2514999559482366,0.0013676107889950607,0.005655645936237312,0.005545507569570752,0.0009987041563177877,0.011697089296183495,0.003511871778114845,0.00393819166313127,0.004009459380106041,0.0012477287436415832,0.019145377398928416,0.0025127723170293207,0.0009513388945803734,0.004555470972127389,0.008160600563909616,0.04270641508281302,0.004808133825190325,0.007000414691209876,0.0018793375451250402,0.5222257139872273,0.026228061952918123,0.0010870623319469714,0.0020248824370078574,0.0019668315919929118,0.0026873356271777463,0.0029102827342283666
sh600252,0.011571769936674203,0.044832619356336686,0.002998970881707284,0.004115444847164923,0.00036912460193150824,0.0018055983012662622,0.32912856173157784,0.0012260254088177134,0.004590167716912668,0.005198431603704939,0.0005890314430725902,0.00964637528274901,0.0017761510087828836,0.003328134102996984,0.0024127038262941975,0.0021153753417268296,0.02334907610768185,0.0017104451054304186,0.0007401976897164481,0.0043100636026926565,0.008140767076333403,0.05384917687643749,0.008577692598767879,0.0019326082802864904,0.0020123496716845522,0.43063015924467674,0.02853247494522839,0.0011137625235369134,0.0010730282763500275,0.0016537976476240013,0.004470123934060526,0.002199789459417747
sh600256,0.004219272333047251,0.02844230569431958,0.002443256596085082,0.00309094412289721,0.0003261104503222695,0.002141628324730284,0.21750072231809667,0.001012600177253786,0.0053898220986583565,0.00486303373549742,0.0007622712112153429,0.029130528326336523,0.0013257770243031912,0.003536815342907102,0.00232821176564392,0.0016988505083731578,0.033323688826274414,0.004249466999017009,0.0005498828792829402,0.0048294182315216545,0.011719818212602989,0.04439971204016855,0.006688506497788232,0.012143553811756835,0.0013964009957488038,0.5404586024582825,0.023074778792432193,0.0007113432590755606,0.002065092054184705,0.00253351418069889,0.002149535238558046,0.0014945374406985265
sh600259,0.004909676461664978,0.03589636039711659,0.003847218778578569,0.0053470722217430185,0.000677591883660038,0.003755402257986175,0.24583296308016223,0.0019522363674380912,0.006458184281052724,0.006180432990192943,0.0011595826088651288,0.017609050646079854,0.0030291355022245984,0.0047635646340107975,0.002890153022677658,0.0017951825318719245,0.03222053782000305,0.007361995895259583,0.0009705482441626633,0.008519187635495397,0.018692656518901906,0.057939671287410156,0.003288191120850239,0.0037744918841100625,0.0017479259703304171,0.4390799393784787,0.06362908704720174,0.00174705015908734,0.0041105714352698015,0.002883690325386645,0.003421033041798363,0.004509612325349372
sh600266,0.003848343570937033,0.022447645277582497,0.0026243476473545996,0.005584519921386643,0.0002499941170587388,0.003439537322921457,0.2229479135380282,0.0014090165526935367,0.00636850531427014,0.0032003092859769666,0.0008077276442593352,0.028098399593631807,0.001936741908345833,0.0038098970734033485,0.0020354411010891473,0.0021916498409741353,0.04444899220246053,0.011298225074624196,0.0005100713583156822,0.00576803406622907,0.01445790991380864,0.03325774799471666,0.0037094660555307612,0.004205611260081876,0.0012258310373297456,0.5215932816390626,0.031572521462583554,0.004613116626526077,0.002725083459471613,0.00395961260210706,0.003835813954615605,0.001818690956147783
sh600267,0.006858587470534029,0.056351936015192894,0.003669413206222733,0.004360706973029509,0.00037716796290256717,0.002185701088243607,0.3232448287896799,0.0009626817096552983,0.005631155470248775,0.005132963161611924,0.000702247221556676,0.011321719920949255,0.0027669357102179525,0.0036733087788541575,0.0025282673262974997,0.001154792823968514,0.02425708915506697,0.0034073807465933607,0.0005531419195476066,0.00752723671076094,0.012205106150531424,0.04826597069577861,0.00718972390805011,0.0028395631537356182,0.0015890519974014659,0.39803228935820206,0.053511877778046696,0.001114844617326623,0.002096195560292077,0.0014028124907597504,0.0026236442872370844,0.002461656770430222
sh600269,0.008862695403636801,0.04763891590700264,0.002603408148262133,0.00141234300267223,0.0001927929868533831,0.0010808476883157826,0.19455123453478504,0.0005230593998575393,0.0041694031673771975,0.005305725261299543,0.0004227276517628809,0.007235873205821995,0.0011370887526484879,0.0019377884521184566,0.0017816921698175087,0.0012539877478873187,0.0183237293045441,0.0004851222844964586,0.00048296826741824815,0.003145956146201229,0.0023337976107853276,0.031052473435551523,0.007208748995370899,0.0031566631953295313,0.001554284193397079,0.6271732599011531,0.019265469354484775,0.0006083427038111083,0.0005297599913779233,0.0016811576080477174,0.0019179102466604647,0.000970775099181706
sh600271,0.008338591222253736,0.0547609478830791,0.004177159710472831,0.003289561136413088,0.0004942562933597441,0.0019829793695979522,0.25519857552553055,0.0014337530238722658,0.005846528743900557,0.006384544916148479,0.0009626434249583609,0.011192234651126003,0.002177661867087493,0.003496109799618793,0.0022767636609203248,0.0012336244716362223,0.020252517486901912,0.002004484211989343,0.0009402751817616133,0.004259088823607532,0.010891853469422591,0.06842665681878621,0.008613629636822074,0.00741429172904354,0.0015498672707447748,0.47533496081817805,0.02575891326884576,0.0013642086627286957,0.002195430883218498,0.002803118926783931,0.002582122083014536,0.0023626444125194354
sh600276,0.0051847607305390234,0.03845882666438128,0.0022979334084934316,0.002311838413133518,0.0002694795562413546,0.0014024896474153228,0.1491142854829215,0.0010424466381423684,0.005507737459620366,0.0054391798508809834,0.0007044310850345035,0.02164242755943642,0.001310727292777824,0.0033485086502981687,0.0024763090843768682,0.0015730789510239713,0.030051578920276777,0.0017175582973980974,0.0005807176709940644,0.0030731428066058243,0.009528531961412453,0.04334021400009033,0.008807500803753405,0.008022847135253608,0.0017677054099627684,0.628091797949637,0.017338208991050364,0.0007498781180483934,0.0011627904322337105,0.00109889446494431,0.0011874998916412307,0.001396672447300704
sh600277,0.0037754889368346767,0.021394613924326473,0.0037748690598592705,0.006199832103880421,0.00028641230231465133,0.003199914748516999,0.31764506420597294,0.0013576269898845836,0.003862856604262098,0.0045556631984614996,0.0006079614724978414,0.013572353108875394,0.0021229440803436682,0.004922474790051619,0.0017594885329467764,0.004641209829610311,0.018972740521525512,0.050878785988887884,0.0005636610728395269,0.005924295369219759,0.016326636351340344,0.05316898357807474,0.008775151324982014,0.004745215627322769,0.0013809588551282313,0.3838059589899605,0.051412497437213156,0.000740356259183116,0.001778513569823999,0.0029355457720119283,0.003101479993088465,0.0018104508706391076
sh600282,0.0060565931401943855,0.03794211792737739,0.0014857252786018946,0.0011551786456209688,0.00017284650195507106,0.0010061324817333397,0.22749864477732282,0.0004011503930337742,0.0032513951419020437,0.0040076587982249634,0.00034170411265982366,0.012196796997210374,0.0008650726979561082,0.0014951310314813733,0.0014848556300011443,0.0008424442493290979,0.023649462185528186,0.0006721864627236814,0.0002892709531187085,0.002477260278991099,0.0022444362568317905,0.03886917578342984,0.006366916596767712,0.002119902922910038,0.0016353623480728063,0.6019104449836741,0.013514354847937381,0.0007178443123794587,0.0005287999550976759,0.002087803184583268,0.0018814572056894626,0.0008318701474002037
sh600297,0.008650828582861274,0.05243977221750571,0.0021716489903029117,0.0029038835469501665,0.00030089226098517426,0.0013955555787647461,0.419359880488216,0.0009673411593577744,0.0036229955542807445,0.005955745639353,0.00025779400243766427,0.009884754565865347,0.0016118185309737835,0.00186238876398883,0.001547039606113063,0.0036194411063183917,0.013172968670826969,0.018456377004288992,0.0007477674392732969,0.0021245068614972012,0.005715666262609164,0.06528661724593021,0.01169938050271885,0.0021650655747751635,0.002054661771068848,0.3141961993999978,0.037739034069331996,0.0007292908298231389,0.0032724887820452875,0.0014653918472932997,0.0025660042461759574,0.0020567982171106453
sh600299,0.007424309622254313,0.04597569414983087,0.004801151222541817,0.0017345449434188216,0.0004932465934060008,0.002018660463545882,0.21807215231426458,0.0011595092457485333,0.0048611485192442214,0.005651786854543405,0.0007018470470594363,0.011929152244766731,0.002527202977080686,0.0024535104035427195,0.002775366860005432,0.0016187307671791502,0.017157322434853548,0.0012711991032561295,0.0007611236480315251,0.0031844695744918288,0.005105281048311045,0.05427180808524781,0.014267928184774632,0.004804798234189647,0.0021512037048032106,0.5506713576449246,0.022544920569897462,0.0008348721203526246,0.00219981638954289,0.0021495774476572166,0.002796798049028734,0.001629511464623388
sh600300,0.010621566960464606,0.043491890180298066,0.0048547128634977834,0.004480465038837355,0.0005081294467931702,0.002628998079566781,0.32710501981936385,0.0010229376811636743,0.005003320582317676,0.0037899215907391294,0.0008622691056748435,0.007353055442194489,0.0025644330491785016,0.002819000825333943,0.0019955973299452846,0.0013381503278524255,0.02065516353201272,0.0032965978439095877,0.0009155501304215505,0.007911295758371085,0.00537228604014179,0.040771611428252585,0.005705517100440821,0.0019861445271582463,0.0012769079816683368,0.43741106485408665,0.04425543382471927,0.001447096057941577,0.001492954543587543,0.002221395956816977,0.0022958246381192633,0.002545689105909658
sh600307,0.014609132614573294,0.03246746029516149,0.0030690076798936417,0.003876552535911595,0.00019160705608620428,0.002097204380470049,0.42388708726720803,0.0009638313946479211,0.003868032159784916,0.004237031579216644,0.00044989522421842834,0.007484980916452982,0.0019342226247149787,0.0024322368333513874,0.001345598284516535,0.0018592570881431217,0.018936758801762953,0.0014926623641656385,0.0006734925006814181,0.003808011745335864,0.002947049268150496,0.044748114721994206,0.0036157657016116867,0.0009965861834589907,0.0010671931542654382,0.37177287054664937,0.036552154260525625,0.0011571064210365231,0.0005534447139631441,0.00205195833351314,0.0034967854325363944,0.0013569021425500955
sh600308,0.01128860890120198,0.05879301979076884,0.004033489054960641,0.0025594216161428187,0.0003757933378258692,0.0018998237905389743,0.26059486462382037,0.0008734760570373103,0.005157096658634084,0.00782231458735064,0.0006931790654060798,0.011000103925825063,0.0021605264432682904,0.002089278666013503,0.0028730793526212813,0.0016567148966453729,0.018837647134131125,0.0010675490342247158,0.0008819543141492059,0.0025665126583586215,0.0025718928494438673,0.050384580105282746,0.012418183597461996,0.004534000762147145,0.002146654645554228,0.5003406010804898,0.019662972325165836,0.0012412092695404857,0.002100750088282116,0.0022672556909458775,0.002763803301678647,0.0023436477138527915
sh600309,0.0049140964365541225,0.06163884645321029,0.002516556326398731,0.0029223066571623796,0.0003426058084801685,0.0015068144315734172,0.20797212772669738,0.0011319344212700698,0.003683023061637821,0.008036150099400445,0.0009021891039672389,0.016980816806728104,0.0015267450158534864,0.001945524330246899,0.0027579033598752888,0.0011776112426822387,0.018835034686544884,0.0017346049041503397,0.00046665688504626194,0.003200955542833115,0.01639864998635079,0.05917835880259342,0.009389796918439004,0.013320552998368599,0.0019838726935069878,0.5337223605940385,0.015455082993794972,0.0007986695569555867,0.001215142483594882,0.0010331729499134551,0.0013643620403836327,0.001947473765637142
sh600312,0.003841893402664023,0.026810853655019347,0.002506065292808951,0.003959999883917067,0.0004082769775324368,0.0015227398360018413,0.17632079612680693,0.0010349616083923788,0.005503197957884586,0.0033515195984845994,0.0006787470865160214,0.018323279713386074,0.0020778529688509177,0.0030410984234150004,0.0024052883774107617,0.0014186699526780781,0.027556687497495277,0.0041302814551659964,0.0008335136694238778,0.004045220298743709,0.007299287796526196,0.03959554707036265,0.004649326380239394,0.0030765151675736964,0.0011645160475496105,0.6151545949483596,0.029413032186592712,0.0006893152610688959,0.002839532385078525,0.0017956088206959539,0.0018016590046046484,0.0027501200904208227
sh600315,0.005003240601370548,0.04944344020192862,0.003259162630588557,0.004018986792428676,0.0007999612924613737,0.0023444401574723842,0.20981526719379803,0.001721940891897913,0.005603497575639013,0.007377218059871112,0.0007854742864404028,0.01283517450880295,0.0022510874655886103,0.0021787208163583215,0.0032490169550931113,0.0016859423226623315,0.019374292154988874,0.0035911524085997207,0.0011539955982052404,0.005299831631392012,0.017345527782852265,0.073821708727672,0.01239241960288479,0.013093208828419604,0.0017190687529473352,0.4941739673942065,0.03408298788091899,0.0007513982360615238,0.003491505815628095,0.0015359475430835338,0.0025430977051143465,0.003257317739626963
sh600316,0.005900522853891458,0.04135713084285891,0.0036988495423038253,0.005091866070205163,0.0006989730542305013,0.0041421434808093386,0.23941470571729243,0.001883199267050269,0.0065887090563614675,0.004729104751826093,0.0014537924312799419,0.019369373245719582,0.002691798582406823,0.004864209821923125,0.0028046990183177864,0.0024100072146526785,0.03319025399456841,0.010192106779540834,0.0011016952243645373,0.006676448736779272,0.01322915234790274,0.04826700179480643,0.004607736117974193,0.0049891392294236425,0.0014658662509437657,0.4605563388987568,0.049746753844406105,0.001818217066959259,0.005898533798071682,0.004047065546544553,0.0028379428022008726,0.004276663663732305
sh600320,0.011562822122217424,0.06122845285681946,0.004149920753888991,0.0035097843815683244,0.0007966849658350127,0.0033495311791459093,0.3290986621288172,0.0010047200079863088,0.004920587161272566,0.004794208731280832,0.0011075195903104396,0.013078256416813748,0.0021384049845062834,0.002708851221767748,0.002588431988070907,0.001867433067830547,0.028484490134358692,0.0024475252163727577,0.0007759967683327612,0.004087783400742979,0.005450548265903408,0.03735931479136351,0.0044176652380233765,0.003096537084777314,0.0026540707248060465,0.42379190504039976,0.027430202426860926,0.001235472233843201,0.004085896992186669,0.0024982134442825925,0.002464861001365545,0.0018152495849549967
sh600325,0.004333206158055121,0.03294568474147694,0.0030267286492728592,0.0044501421658721995,0.00041923470709413204,0.0042713602551367425,0.2789458806676379,0.001403966752934427,0.008058783603765328,0.0038856213330580045,0.0009312706974713585,0.013465669437078887,0.0025665161797485763,0.003941249636266126,0.0022769533317900568,0.002340309626413474,0.02735133166998865,0.007315970770546457,0.0006433958427298945,0.004854680158692738,0.01821557941904237,0.04843744440227848,0.0038432889933803565,0.003687356391221404,0.0031263714614903236,0.4731186200706777,0.031544612790984194,0.0008286502292520624,0.0018542876038338141,0.0016808701972788299,0.002893027617755192,0.003341936124441336
sh600331,0.004532278387339001,0.024022286619852725,0.00468033906099569,0.004724676891515649,0.00037963581414645015,0.0017636027634105322,0.183177751887652,0.001046993536013212,0.00511153882414738,0.002800288937712675,0.0007352422653652777,0.029581295406815034,0.0027704365135182247,0.004273588698762616,0.0019097005053918773,0.0023196227223670077,0.041095409322024996,0.004956561126465527,0.0004854453011446428,0.0075708010518500376,0.007007330428321519,0.028297114233184158,0.0033971361654110046,0.0031914286924579318,0.0013948345047746073,0.5839039312877867,0.03469712799504061,0.0009365023979929846,0.0025807173021499714,0.0025531008324333267,0.0024499433940455774,0.0016533424222980589
sh600332,0.010842327687224056,0.09749585548471536,0.005366879194918993,0.0030984779982357507,0.0004928777554765579,0.0016196497961870101,0.24132431472141555,0.001017005031997699,0.004725174321850111,0.008346295870361831,0.0009503905258011264,0.008166044852821205,0.002755071083359885,0.0020834122082489005,0.0028849464431341914,0.0009262858087264642,0.015387541065924007,0.001024353733718375,0.0008569940290943736,0.006330385123737496,0.005321508139880076,0.0643284652476154,0.00952945368076976,0.006295902413981587,0.0024755139916456783,0.4640945691233763,0.023416076384778082,0.0008310097688752624,0.001811794305815068,0.0012730435576826823,0.0016045651950991825,0.003323817770910536
sh600339,0.00865649164992166,0.0420797355611697,0.003393241162116474,0.002597739026756345,0.00038485165403434954,0.0018816094587178849,0.30610438613690194,0.0010433264267804187,0.006114718275120477,0.005293812692648003,0.001033496974922777,0.008431851784222236,0.0026208967080127055,0.0049795772591527815,0.002712538553883646,0.001579697151895413,0.02375755857942637,0.002251647969810226,0.0007088541358868711,0.004165003977788652,0.007650784572750434,0.05341972409161111,0.0038295566769691283,0.0020756524055250956,0.0019256724321657474,0.45353355777694065,0.036066758525738825,0.0012057252587259443,0.0010086527101991572,0.0032640825524502754,0.003770067643783176,0.002458729989238776
sh600340,0.005721512577215979,0.02276044346852205,0.004592252496549388,0.009390884011659632,0.0009512490101849698,0.004792917659380647,0.33136803744283194,0.002465831898324046,0.005543368884848933,0.004122932002549472,0.0013333940274167608,0.024257045432469666,0.003912908578452561,0.004048876280263995,0.0025798952539199094,0.0032633407663300454,0.04055870953832807,0.028168145309069307,0.0013887653958281963,0.0053951866545398925,0.022689005516836974,0.04999707451023611,0.005700949613084751,0.004147966210261522,0.0023016476028362262,0.3285859746219964,0.05405019107984305,0.00566187638959043,0.007194742531348769,0.004306295103985018,0.004693184060052464,0.004055398370852017
sh600346,0.006207312687653472,0.06259079713178707,0.0035821725528279924,0.002672572224091347,0.00046813339006753445,0.002206943969972216,0.2000569889783724,0.0011962466832390517,0.005435354695168308,0.007635241955577275,0.0008620661489994309,0.015885349194428605,0.00195596986370816,0.001889078034746568,0.002574389543962785,0.0014792780123086882,0.020408241215081606,0.00282227052707284,0.0007199647377961443,0.004081009137367485,0.014217084107804088,0.05258018815231518,0.010425928101376125,0.011616921319534073,0.002525352504076575,0.53731033614681,0.01832886209686908,0.0008120838665374335,0.001566321027075301,0.00165704277974138,0.0018675005458509675,0.0023629980835248752
sh600348,0.004831640346333967,0.03219924790322514,0.0032839389217031952,0.00271137354653989,0.00036205854320809245,0.0023335798698984537,0.25856422803108486,0.0011479771678027035,0.005691253728506134,0.004173541104543366,0.0007071155634209024,0.017847822237326602,0.0031385822381479246,0.0036014744350129383,0.0026547691797880676,0.0022676008441182664,0.03873862600965537,0.006712900693487041,0.0004999658954535036,0.004253107382966212,0.017301510695348445,0.04621493204728696,0.006978519758120627,0.007591601701920588,0.00213091819791287,0.4845597119184558,0.02872063983381586,0.0016150420738685915,0.001534129472092553,0.001801894633909611,0.003378457023583832,0.0024518407849555487
sh600350,0.004591256790616181,0.045574721805757286,0.0014690087589080388,0.0014609109641935678,0.00013973739323968994,0.000510315955844981,0.14853509419322722,0.0003824165617185518,0.00500384871002987,0.0034507469751598285,0.000526482498705246,0.014519670547788483,0.0007899115424959048,0.0014524541107696748,0.0018419123525521806,0.00038598726219696413,0.03643089109625051,0.0004903826583646966,0.0002745825634180241,0.0038137606050318517,0.0019510020571474453,0.02704041867200923,0.006874423897595309,0.003752839156544043,0.0015210744632673688,0.6662311244482941,0.017813451233550437,0.00039099132700321784,0.0006949473364818248,0.0004449620149092223,0.0008281558607811777,0.0008125204614496203
sh600352,0.011171319627811446,0.10447259962096855,0.0035992643179768493,0.0014420507627850732,0.0004771684108815552,0.0014197237088750259,0.2236512042380491,0.0009769075417098239,0.0037365729462565927,0.008754736954279398,0.0007693952329497432,0.006901148420835169,0.002270000880793408,0.0013513939554863038,0.0029412997265114258,0.0010515368929364818,0.018051967439260772,0.0007549136282411884,0.0009611473875932293,0.0029243644346912847,0.0037345637400114737,0.07267680947155283,0.011783758717355992,0.004708315903695533,0.0021638883362097494,0.4743127842901143,0.025343679056515415,0.0006772785781963375,0.0013588637255135942,0.0016160008859121334,0.0014205494524494196,0.002524796333611774
sh600362,0.009553048837465185,0.0749784737067911,0.004604248931840904,0.003260978647805929,0.000768570202437042,0.0016839713921687183,0.2209957449881936,0.0013810196874187606,0.005314520986982018,0.005536938777196309,0.0011971240743757772,0.007483782192751469,0.00292954929157921,0.0029372529043330225,0.0038755385422527913,0.0011854362125653603,0.02404705398839836,0.002369967093163273,0.0007550797771566103,0.005023679637335869,0.00924542738380966,0.04995005015699617,0.004109560774271191,0.003288476564593631,0.00175584191775873,0.5166531625939944,0.024643006252626203,0.0011989736576422942,0.0015051266624730745,0.0013628555596293332,0.0031608170109737824,0.00324471894748032
sh600369,0.012533977906522628,0.07451544693576641,0.0033446947190527644,0.005626434217570018,0.00045208130156877344,0.0017928255036825098,0.3038762003219218,0.0014028384462064984,0.005022885153967095,0.007359320799579335,0.0009132169489279799,0.005266479149450559,0.00205620133611164,0.002182528027280594,0.0028552876798031614,0.001041972034372576,0.017237139235600392,0.0016348193238446167,0.001264043815511658,0.008026227843597208,0.005359378030456129,0.06777377684627785,0.006666515991918092,0.001499569794844213,0.0015775347338963818,0.3917563840377807,0.05634018952195663,0.0010208095209541723,0.0025118363760304645,0.001772029012797337,0.002225680004741593,0.0030916739202214633
sh600372,0.008138764003159918,0.06146379836092768,0.004601406429592519,0.002955972606407692,0.00035148348997410814,0.0019864367132001407,0.26833047974293855,0.0010518804522722418,0.004057334403991422,0.006213700619162395,0.0007260969812288337,0.011255617863688377,0.002519988369286931,0.0034835879629160136,0.002162157639205159,0.002010358397867429,0.019630009200297623,0.001992457940032293,0.000594041839327661,0.004319479526302753,0.008139782957475571,0.04631891687236322,0.013153391857856082,0.005626494052608798,0.0016781220515168379,0.4769103205827923,0.031343298792627323,0.0008303835381948993,0.0016420964979071658,0.00202597413411965,0.0016917055274137684,0.002794461962013888
sh600373,0.00757458161429887,0.043643139997313146,0.0030872769996077173,0.0031897981946330976,0.0005215241968101551,0.0019621705051871825,0.2625742169315411,0.0011633476631278464,0.004475252990063784,0.0067137106265533365,0.0007714515198034585,0.014183703955516831,0.002967936840361314,0.0033013037375668676,0.002223411846687944,0.002023641445889349,0.031059731767240948,0.00416827221988062,0.0012323108002186855,0.0027170852808592843,0.01244388774991111,0.04704572038696457,0.006347833458208028,0.008912241364619773,0.0027802429705538916,0.48043112789166087,0.027611494525674816,0.0009506332243111625,0.0046574396289979685,0.004161808249120986,0.002378195826028853,0.002725502198484199
