,receiver_00,receiver_01,receiver_02,receiver_03,receiver_04,receiver_05,receiver_06,receiver_07,receiver_08,receiver_09,receiver_10,receiver_11,receiver_12,receiver_13,receiver_14,receiver_15,receiver_16,receiver_17,receiver_18,receiver_19,receiver_20,receiver_21,receiver_22,receiver_23,receiver_24,receiver_25,receiver_26,receiver_27,receiver_28,receiver_29,receiver_30,receiver_31
source_10,0.0012773101916536689,0.031785376369953156,0.09075791388750076,0.009421280585229397,0.028828220441937447,-0.02057824656367302,-0.0385110042989254,-0.011330205015838146,0.03336858004331589,0.02250346541404724,1.0748833417892456,8.540796989109367e-05,-0.046320293098688126,0.07871092855930328,0.031404588371515274,0.04185095429420471,-0.015728797763586044,-0.0566398948431015,0.0641980767250061,0.001078735338523984,0.012352926656603813,-0.0011649540392681956,0.0029964831192046404,0.00036887184251099825,0.048741187900304794,-0.0055024391040205956,0.006755874492228031,-0.012643951922655106,0.022233525291085243,0.054641757160425186,-0.0035736169666051865,0.1176002249121666
source_11,-0.005335295107215643,0.03971933573484421,-0.000927867426071316,0.055790774524211884,0.09174252301454544,0.03744710609316826,-0.013193515129387379,0.011630791239440441,0.05455898493528366,0.041761621832847595,-0.009558665566146374,1.0163445472717285,-0.01137426495552063,0.13410264253616333,-0.06276591867208481,-0.01527244970202446,-0.06040799617767334,-0.004482632037252188,-0.013186929747462273,-0.0005361734074540436,0.04148426279425621,0.05036851391196251,0.0707271471619606,0.014113332144916058,-0.0038600070402026176,-0.04229176044464111,-0.03542015701532364,-0.010865211486816406,0.01623580977320671,-0.015114856883883476,-0.0007030901033431292,0.059936635196208954
source_12,-0.027906455099582672,-0.11589442938566208,-0.015527443028986454,-0.10947290807962418,0.0004584543057717383,-0.15398001670837402,-0.0313662514090538,-0.015055474825203419,-0.047319576144218445,-0.047059036791324615,-0.05736999958753586,-0.054445285350084305,0.9921959042549133,0.0410773903131485,-0.023723015561699867,-0.018672224134206772,-0.0558776929974556,-0.004639423917979002,-0.13701538741588593,0.024112015962600708,-0.10873663425445557,-0.05614680424332619,-0.10855277627706528,0.04503602907061577,-0.009425275959074497,-0.0648484006524086,0.018503468483686447,-0.03169926628470421,0.00809930358082056,-0.0020052040927112103,-0.04050340875983238,0.009206332266330719
source_13,-0.03416949510574341,-0.027749601751565933,-0.006573265418410301,0.031108872964978218,0.08848156780004501,-0.058657508343458176,-0.029637333005666733,0.005064425524324179,0.009886088781058788,0.02740105614066124,0.14937062561511993,-0.0018790533067658544,-0.024167994037270546,1.034501075744629,-0.029399536550045013,0.0469977930188179,-0.03747667744755745,0.013597600162029266,-0.05328211188316345,-0.000306013913359493,-0.06585414707660675,0.06909292936325073,0.058499496430158615,-0.04055808112025261,-0.009296141564846039,-0.034483931958675385,-0.01650056429207325,-0.05363370478153229,0.01902618445456028,0.02884576842188835,0.06213248893618584,0.04662679135799408
source_14,-0.010012888349592686,-0.0246443971991539,0.05427790433168411,0.011696341447532177,-0.030358370393514633,-0.05948706343770027,0.0020391393918544054,0.03625909611582756,0.021711360663175583,-0.03252860903739929,0.07085712254047394,-0.026103239506483078,-0.011506149545311928,-0.07161036878824234,1.0200729370117188,-0.017666617408394814,-0.0066476184874773026,-0.054425857961177826,-0.01811574585735798,0.05561919882893562,-0.1123584508895874,-0.0276151355355978,-0.028729679062962532,-0.035405635833740234,0.03261665627360344,0.0837501510977745,0.072219617664814,-0.07310780882835388,0.04894797131419182,0.010672067292034626,0.0027701794169843197,-0.050558313727378845
source_15,-0.008186012506484985,-0.08677540719509125,0.05499840900301933,-0.10286281257867813,-0.02843881957232952,-0.15928487479686737,-0.009845951572060585,0.0627548024058342,-0.016869204118847847,0.03352569788694382,0.0034998231567442417,-0.06220570206642151,0.004556167405098677,-0.04265511780977249,0.07410489767789841,1.0090245008468628,0.04221898689866066,-0.031137140467762947,-0.010070616379380226,0.08968571573495865,-0.07157700508832932,-0.011745528317987919,-0.005838608834892511,0.06655288487672806,0.0329902358353138,-0.041875604540109634,0.008105264976620674,-0.017078347504138947,0.018783321604132652,0.0028384188190102577,-0.028875604271888733,0.0009909325744956732
source_16,-0.09405213594436646,0.03813883289694786,0.01125035434961319,0.045966822654008865,-0.04852195456624031,-0.023649277165532112,-0.08878745883703232,0.05909088999032974,-0.026975825428962708,0.09365499019622803,0.007691456936299801,0.00471038743853569,0.041817210614681244,-0.04158058762550354,0.09463043510913849,-0.009686528705060482,1.0105735063552856,0.02664659544825554,-0.017523836344480515,-0.0255599282681942,0.008698252961039543,-0.025718623772263527,0.003626438556239009,0.06384701281785965,0.05499257519841194,0.05274982377886772,0.04391136392951012,-0.0051237898878753185,0.027103504166007042,-0.0029796964954584837,-0.004613813012838364,0.02057792618870735
source_17,-0.02920391596853733,-0.0009342227131128311,-0.058926600962877274,-0.020553912967443466,-0.045899562537670135,0.013791716657578945,0.008127511478960514,0.025265470147132874,-0.007725180126726627,0.034185364842414856,-0.020288191735744476,-0.05939796194434166,-0.020873140543699265,0.009343346580862999,0.03685494139790535,-0.017262224107980728,-0.045974668115377426,0.9970444440841675,-0.03950880840420723,-0.023836567997932434,-0.05185077339410782,0.023075146600604057,-0.043953705579042435,0.037595730274915695,0.02871805988252163,0.04763415455818176,0.0179569311439991,-0.0064441063441336155,-0.02194267138838768,0.007131056394428015,-0.03240017965435982,-0.11160022765398026
source_18,0.03070078417658806,-0.011036770418286324,-0.01618712767958641,0.059815894812345505,0.0018632354913279414,0.04057658836245537,0.015042860992252827,0.02227853424847126,0.0151449516415596,-0.0036147923674434423,0.029971536248922348,0.03681403398513794,0.001785455853678286,0.02609410136938095,-0.01632072776556015,-0.020382508635520935,-0.021879957988858223,-0.0026703353505581617,0.9490565657615662,-0.032387830317020416,0.02978835627436638,-0.03227721527218819,0.053082555532455444,-0.001819778117351234,-0.0046812668442726135,0.04317240044474602,0.007405486423522234,0.013603778555989265,0.023134373128414154,0.013631085865199566,-0.0027552712708711624,-0.05865435674786568
source_19,-0.056183550506830215,0.051469504833221436,0.09638094156980515,-0.026628337800502777,0.041965141892433167,-0.006422544363886118,-0.10489269345998764,0.06645530462265015,-0.0459943450987339,0.0906166210770607,0.026225853711366653,-0.010753183625638485,0.062127888202667236,0.020961372181773186,0.03526833653450012,-0.030926158651709557,-0.01634873077273369,-0.08871207386255264,-0.013253758661448956,0.9836177229881287,-0.037643566727638245,-0.005381330847740173,-0.03610645979642868,0.007180618587881327,0.0652475655078888,0.07243321090936661,0.09014679491519928,-0.03412909805774689,0.03609703853726387,0.042698491364717484,0.018547754734754562,-0.0050925095565617085
